tissue,supertype_label,supertype_name,program_index,program_id,top_term,top_category,top_pvalue,enrichment_score_cluster1,n_terms_p05,status,program_label
AMY,CS20230722_SUPT_0041,0041 L2/3 IT PIR-ENTl Glut_3,7,P7,CARBOHYD:N-linked (GlcNAc...) asparagine,UP_SEQ_FEATURE,6.5123855947438e-4,1.371722205780651,8,ok,P7 · CARBOHYD:N-linked (GlcNAc...) asparagine
AMY,CS20230722_SUPT_0041,0041 L2/3 IT PIR-ENTl Glut_3,8,P8,Golgi apparatus,UP_KW_CELLULAR_COMPONENT,0.00198158186017589,0.7209561561580357,4,ok,P8 · Golgi apparatus
AMY,CS20230722_SUPT_0041,0041 L2/3 IT PIR-ENTl Glut_3,9,P9,vasodilation,GOTERM_BP_DIRECT,0.00296312550014901,1.5620362630716529,7,ok,P9 · vasodilation
AMY,CS20230722_SUPT_0041,0041 L2/3 IT PIR-ENTl Glut_3,10,P10,Flagellum,UP_KW_CELLULAR_COMPONENT,2.3126952788319e-4,1.595855616973335,5,ok,P10 · Flagellum
AMY,CS20230722_SUPT_0041,0041 L2/3 IT PIR-ENTl Glut_3,11,P11,Methylation,UP_KW_PTM,0.00274082023506994,2.389136741489161,19,ok,P11 · Methylation
AMY,CS20230722_SUPT_0041,0041 L2/3 IT PIR-ENTl Glut_3,12,P12,phosphoric diester hydrolase activity,GOTERM_MF_DIRECT,9.1652304684517e-4,1.6227266771664903,9,ok,P12 · phosphoric diester hydrolase activity
AMY,CS20230722_SUPT_0041,0041 L2/3 IT PIR-ENTl Glut_3,13,P13,mmu05200:Pathways in cancer,KEGG_PATHWAY,0.0145592498688548,1.4875854585410528,3,ok,P13 · mmu05200:Pathways in cancer
AMY,CS20230722_SUPT_0041,0041 L2/3 IT PIR-ENTl Glut_3,14,P14,mmu04082:Neuroactive ligand signaling,KEGG_PATHWAY,0.00440115159076185,1.213532944964797,5,ok,P14 · mmu04082:Neuroactive ligand signaling
AMY,CS20230722_SUPT_0041,0041 L2/3 IT PIR-ENTl Glut_3,15,P15,intracellular signal transduction,GOTERM_BP_DIRECT,4.588307580241818e-5,1.897565794385192,6,ok,P15 · intracellular signal transduction
AMY,CS20230722_SUPT_0041,0041 L2/3 IT PIR-ENTl Glut_3,16,P16,biological_process,GOTERM_BP_DIRECT,0.00184176634389478,2.110664120779736,4,ok,P16 · biological_process
AMY,CS20230722_SUPT_0041,0041 L2/3 IT PIR-ENTl Glut_3,17,P17,DOMAIN:Ig-like C2-type 3,UP_SEQ_FEATURE,1.6005309736644e-4,2.4726116915524017,42,ok,P17 · DOMAIN:Ig-like C2-type 3
AMY,CS20230722_SUPT_0041,0041 L2/3 IT PIR-ENTl Glut_3,18,P18,synapse,GOTERM_CC_DIRECT,1.7741134455155e-4,1.3311075202770708,11,ok,P18 · synapse
AMY,CS20230722_SUPT_0041,0041 L2/3 IT PIR-ENTl Glut_3,19,P19,molecular_function,GOTERM_MF_DIRECT,0.0945982443185782,0.8153137904496399,0,ok,P19 · molecular_function
AMY,CS20230722_SUPT_0042,0042 L2/3 IT PIR-ENTl Glut_4,0,P0,signal transduction,GOTERM_BP_DIRECT,5.7398875968359e-4,1.635190233245808,1,ok,P0 · signal transduction
AMY,CS20230722_SUPT_0042,0042 L2/3 IT PIR-ENTl Glut_4,1,P1,TOPO_DOM:Cytoplasmic,UP_SEQ_FEATURE,0.00321638152340198,1.4732722468020565,12,ok,P1 · TOPO_DOM:Cytoplasmic
AMY,CS20230722_SUPT_0042,0042 L2/3 IT PIR-ENTl Glut_4,2,P2,glutamatergic synapse,GOTERM_CC_DIRECT,4.587509452587451e-7,2.338701409055372,56,ok,P2 · glutamatergic synapse
AMY,CS20230722_SUPT_0042,0042 L2/3 IT PIR-ENTl Glut_4,3,P3,cell surface,GOTERM_CC_DIRECT,0.00297300974206389,1.2093273455883642,10,ok,P3 · cell surface
AMY,CS20230722_SUPT_0042,0042 L2/3 IT PIR-ENTl Glut_4,4,P4,cellular_component,GOTERM_CC_DIRECT,0.04051383413700901,0.9798939037395362,1,ok,P4 · cellular_component
AMY,CS20230722_SUPT_0042,0042 L2/3 IT PIR-ENTl Glut_4,5,P5,Extracellular matrix,UP_KW_CELLULAR_COMPONENT,0.0155655035613375,1.313535705293344,6,ok,P5 · Extracellular matrix
AMY,CS20230722_SUPT_0042,0042 L2/3 IT PIR-ENTl Glut_4,6,P6,Cell membrane,UP_KW_CELLULAR_COMPONENT,0.0235739631720937,0.7211047802024577,2,ok,P6 · Cell membrane
AMY,CS20230722_SUPT_0042,0042 L2/3 IT PIR-ENTl Glut_4,7,P7,Secreted,UP_KW_CELLULAR_COMPONENT,0.05975008116426145,0.811429411551253,0,ok,P7 · Secreted
AMY,CS20230722_SUPT_0042,0042 L2/3 IT PIR-ENTl Glut_4,8,P8,TOPO_DOM:Cytoplasmic,UP_SEQ_FEATURE,1.0169980308393e-4,1.975951021436654,22,ok,P8 · TOPO_DOM:Cytoplasmic
AMY,CS20230722_SUPT_0042,0042 L2/3 IT PIR-ENTl Glut_4,9,P9,signaling receptor binding,GOTERM_MF_DIRECT,0.00164319266263683,1.7197085950660391,17,ok,P9 · signaling receptor binding
AMY,CS20230722_SUPT_0042,0042 L2/3 IT PIR-ENTl Glut_4,10,P10,mmu00630:Glyoxylate and dicarboxylate metabolism,KEGG_PATHWAY,3.0181443434103e-4,1.158547906486299,7,ok,P10 · mmu00630:Glyoxylate and dicarboxylate...
AMY,CS20230722_SUPT_0042,0042 L2/3 IT PIR-ENTl Glut_4,11,P11,CARBOHYD:N-linked (GlcNAc...) asparagine,UP_SEQ_FEATURE,0.00365488312697831,1.5229074746584306,17,ok,P11 · CARBOHYD:N-linked (GlcNAc...) asparagine
AMY,CS20230722_SUPT_0042,0042 L2/3 IT PIR-ENTl Glut_4,12,P12,COMPBIAS:Basic and acidic residues,UP_SEQ_FEATURE,3.8818274353624325e-5,2.874161606275046,7,ok,P12 · COMPBIAS:Basic and acidic residues
AMY,CS20230722_SUPT_0042,0042 L2/3 IT PIR-ENTl Glut_4,13,P13,COMPBIAS:Basic and acidic residues,UP_SEQ_FEATURE,0.31113725247575424,0.4093600288397299,0,ok,P13 · COMPBIAS:Basic and acidic residues
AMY,CS20230722_SUPT_0042,0042 L2/3 IT PIR-ENTl Glut_4,14,P14,CARBOHYD:N-linked (GlcNAc...) asparagine,UP_SEQ_FEATURE,0.07080692601389996,0.7189067053375087,0,ok,P14 · CARBOHYD:N-linked (GlcNAc...) asparagine
AMY,CS20230722_SUPT_0042,0042 L2/3 IT PIR-ENTl Glut_4,15,P15,cytoplasm,GOTERM_CC_DIRECT,0.04233245146023767,0.6575821916601936,1,ok,P15 · cytoplasm
AMY,CS20230722_SUPT_0042,0042 L2/3 IT PIR-ENTl Glut_4,16,P16,COMPBIAS:Low complexity,UP_SEQ_FEATURE,0.11200938112835689,0.656349903193446,0,ok,P16 · COMPBIAS:Low complexity
AMY,CS20230722_SUPT_0042,0042 L2/3 IT PIR-ENTl Glut_4,17,P17,COMPBIAS:Basic and acidic residues,UP_SEQ_FEATURE,0.0208853707756451,1.1376906805264555,1,ok,P17 · COMPBIAS:Basic and acidic residues
AMY,CS20230722_SUPT_0042,0042 L2/3 IT PIR-ENTl Glut_4,18,P18,CARBOHYD:N-linked (GlcNAc...) asparagine,UP_SEQ_FEATURE,0.00811478287801336,0.9338983233399828,7,ok,P18 · CARBOHYD:N-linked (GlcNAc...) asparagine
AMY,CS20230722_SUPT_0042,0042 L2/3 IT PIR-ENTl Glut_4,19,P19,Cilium,UP_KW_CELLULAR_COMPONENT,2.2233256218067e-4,1.9193022567392743,13,ok,P19 · Cilium
AMY,CS20230722_SUPT_0055,0055 MEA Slc17a7 Glut_1,0,P0,CARBOHYD:N-linked (GlcNAc...) asparagine,UP_SEQ_FEATURE,0.09695491613981733,0.4881260736484739,0,ok,P0 · CARBOHYD:N-linked (GlcNAc...) asparagine
AMY,CS20230722_SUPT_0055,0055 MEA Slc17a7 Glut_1,1,P1,IPR036465:vWFA_dom_sf,INTERPRO,1.3073199030992e-4,2.1567285271188212,35,ok,P1 · IPR036465:vWFA_dom_sf
AMY,CS20230722_SUPT_0055,0055 MEA Slc17a7 Glut_1,2,P2,mmu05200:Pathways in cancer,KEGG_PATHWAY,0.01098488682325748,1.299265808409269,4,ok,P2 · mmu05200:Pathways in cancer
AMY,CS20230722_SUPT_0055,0055 MEA Slc17a7 Glut_1,3,P3,COMPBIAS:Basic and acidic residues,UP_SEQ_FEATURE,0.1162849568324824,0.46698594318074815,0,ok,P3 · COMPBIAS:Basic and acidic residues
AMY,CS20230722_SUPT_0055,0055 MEA Slc17a7 Glut_1,4,P4,extracellular matrix organization,GOTERM_BP_DIRECT,0.00512319077065409,0.949738030131315,2,ok,P4 · extracellular matrix organization
AMY,CS20230722_SUPT_0055,0055 MEA Slc17a7 Glut_1,5,P5,Cell adhesion,UP_KW_BIOLOGICAL_PROCESS,5.0809277156748e-4,1.3889308756074346,5,ok,P5 · Cell adhesion
AMY,CS20230722_SUPT_0055,0055 MEA Slc17a7 Glut_1,6,P6,astrocyte projection,GOTERM_CC_DIRECT,4.5629472204341e-5,1.2747548153600177,6,ok,P6 · astrocyte projection
AMY,CS20230722_SUPT_0055,0055 MEA Slc17a7 Glut_1,7,P7,signaling receptor complex,GOTERM_CC_DIRECT,5.6057017984264e-4,1.5278820608395065,14,ok,P7 · signaling receptor complex
AMY,CS20230722_SUPT_0055,0055 MEA Slc17a7 Glut_1,8,P8,plasma membrane,GOTERM_CC_DIRECT,0.00139931562232516,1.2386786317306373,6,ok,P8 · plasma membrane
AMY,CS20230722_SUPT_0055,0055 MEA Slc17a7 Glut_1,9,P9,Extracellular matrix,UP_KW_CELLULAR_COMPONENT,0.00798265663050814,1.094857433828341,2,ok,P9 · Extracellular matrix
AMY,CS20230722_SUPT_0055,0055 MEA Slc17a7 Glut_1,10,P10,CARBOHYD:O-linked (Xyl...) (chondroitin sulfate) serine,UP_SEQ_FEATURE,7.780388523609e-4,2.37963406142344,12,ok,P10 · CARBOHYD:O-linked (Xyl...) (chondroit...
AMY,CS20230722_SUPT_0055,0055 MEA Slc17a7 Glut_1,11,P11,COMPBIAS:Polar residues,UP_SEQ_FEATURE,0.00236664782217853,1.3612199702174768,7,ok,P11 · COMPBIAS:Polar residues
AMY,CS20230722_SUPT_0055,0055 MEA Slc17a7 Glut_1,12,P12,cellular_component,GOTERM_CC_DIRECT,0.08178707304346822,0.8111290518044676,0,ok,P12 · cellular_component
AMY,CS20230722_SUPT_0055,0055 MEA Slc17a7 Glut_1,13,P13,REGION:Disordered,UP_SEQ_FEATURE,0.31894796283915294,0.4307239901164665,0,ok,P13 · REGION:Disordered
AMY,CS20230722_SUPT_0055,0055 MEA Slc17a7 Glut_1,14,P14,TOPO_DOM:Cytoplasmic,UP_SEQ_FEATURE,8.660920573194617e-5,1.7918268426486343,11,ok,P14 · TOPO_DOM:Cytoplasmic
AMY,CS20230722_SUPT_0055,0055 MEA Slc17a7 Glut_1,15,P15,IPR011993:PH-like_dom_sf,INTERPRO,8.844738653847593e-6,3.4128958073478444,13,ok,P15 · IPR011993:PH-like_dom_sf
AMY,CS20230722_SUPT_0055,0055 MEA Slc17a7 Glut_1,16,P16,Glycoprotein,UP_KW_PTM,0.41180252303333487,0.24995533498007208,0,ok,P16 · Glycoprotein
AMY,CS20230722_SUPT_0055,0055 MEA Slc17a7 Glut_1,17,P17,Cell membrane,UP_KW_CELLULAR_COMPONENT,0.01399840284720811,1.410089176900061,7,ok,P17 · Cell membrane
AMY,CS20230722_SUPT_0055,0055 MEA Slc17a7 Glut_1,18,P18,cell surface,GOTERM_CC_DIRECT,0.00167828086713508,1.1549715569014076,8,ok,P18 · cell surface
AMY,CS20230722_SUPT_0055,0055 MEA Slc17a7 Glut_1,19,P19,DOMAIN:Ricin B lectin,UP_SEQ_FEATURE,3.4011896211531e-4,2.039531925892144,25,ok,P19 · DOMAIN:Ricin B lectin
AMY,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,0,P0,CARBOHYD:N-linked (GlcNAc...) asparagine,UP_SEQ_FEATURE,0.16022944211015494,0.36095306894352935,0,ok,P0 · CARBOHYD:N-linked (GlcNAc...) asparagine
AMY,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,1,P1,regulation of synapse organization,GOTERM_BP_DIRECT,9.035810960905056e-7,1.6996725768425212,8,ok,P1 · regulation of synapse organization
AMY,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,2,P2,TOPO_DOM:Extracellular,UP_SEQ_FEATURE,6.499272124151171e-5,2.4514049637370356,26,ok,P2 · TOPO_DOM:Extracellular
AMY,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,3,P3,brain development,GOTERM_BP_DIRECT,4.103733466691e-4,1.824390376037752,25,ok,P3 · brain development
AMY,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,4,P4,zinc ion binding,GOTERM_MF_DIRECT,0.08904252635800484,0.7393412119726789,0,ok,P4 · zinc ion binding
AMY,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,5,P5,molecular_function,GOTERM_MF_DIRECT,0.0590416205176558,0.9019286929994874,0,ok,P5 · molecular_function
AMY,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,6,P6,Cell membrane,UP_KW_CELLULAR_COMPONENT,0.06428315778735474,0.6081657853719132,0,ok,P6 · Cell membrane
AMY,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,7,P7,Extracellular matrix,UP_KW_CELLULAR_COMPONENT,5.2594194436048e-4,1.196504761902926,18,ok,P7 · Extracellular matrix
AMY,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,8,P8,COMPBIAS:Basic and acidic residues,UP_SEQ_FEATURE,0.02345988923304096,0.6633572760073039,1,ok,P8 · COMPBIAS:Basic and acidic residues
AMY,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,9,P9,NA,NA,NA,NA,0,no_terms,P9
AMY,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,10,P10,Inflammatory response,UP_KW_BIOLOGICAL_PROCESS,0.00433601005208287,1.6737358211834108,9,ok,P10 · Inflammatory response
AMY,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,11,P11,nervous system development,GOTERM_BP_DIRECT,0.01751402214846756,0.7884207943384892,2,ok,P11 · nervous system development
AMY,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,12,P12,Secreted,UP_KW_CELLULAR_COMPONENT,0.00992572255437974,1.1691992862334657,1,ok,P12 · Secreted
AMY,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,13,P13,glial cell migration,GOTERM_BP_DIRECT,2.3533456615567148e-5,1.198749238533381,11,ok,P13 · glial cell migration
AMY,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,14,P14,DOMAIN:C2 1,UP_SEQ_FEATURE,0.00116406826909308,2.0988992015607097,10,ok,P14 · DOMAIN:C2 1
AMY,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,15,P15,mmu04723:Retrograde endocannabinoid signaling,KEGG_PATHWAY,3.9293100581938e-4,0.7982828948067746,4,ok,P15 · mmu04723:Retrograde endocannabinoid s...
AMY,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,16,P16,CARBOHYD:N-linked (GlcNAc...) asparagine,UP_SEQ_FEATURE,1.7161217999265348e-5,1.5597747137979576,9,ok,P16 · CARBOHYD:N-linked (GlcNAc...) asparagine
AMY,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,17,P17,cell surface,GOTERM_CC_DIRECT,1.9631706554178e-4,1.4934632592507764,9,ok,P17 · cell surface
AMY,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,18,P18,CARBOHYD:N-linked (GlcNAc...) asparagine,UP_SEQ_FEATURE,0.07080692601389996,0.5530893132631387,0,ok,P18 · CARBOHYD:N-linked (GlcNAc...) asparagine
AMY,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,19,P19,CARBOHYD:N-linked (GlcNAc...) asparagine,UP_SEQ_FEATURE,2.755131968396e-4,2.4493637883376396,12,ok,P19 · CARBOHYD:N-linked (GlcNAc...) asparagine
AMY,CS20230722_SUPT_0057,0057 MEA Slc17a7 Glut_3,0,P0,COMPBIAS:Low complexity,UP_SEQ_FEATURE,0.27965017086740307,0.3666239616731925,0,ok,P0 · COMPBIAS:Low complexity
AMY,CS20230722_SUPT_0057,0057 MEA Slc17a7 Glut_3,1,P1,Calcium,UP_KW_LIGAND,3.676753613692e-4,2.6617605037890897,9,ok,P1 · Calcium
AMY,CS20230722_SUPT_0057,0057 MEA Slc17a7 Glut_3,2,P2,IPR035706:AAA_9,INTERPRO,6.500678521210648e-5,2.7900971215625767,41,ok,P2 · IPR035706:AAA_9
AMY,CS20230722_SUPT_0057,0057 MEA Slc17a7 Glut_3,3,P3,cell adhesion,GOTERM_BP_DIRECT,1.4792461110142e-4,1.7521502643845754,61,ok,P3 · cell adhesion
AMY,CS20230722_SUPT_0057,0057 MEA Slc17a7 Glut_3,4,P4,protein autophosphorylation,GOTERM_BP_DIRECT,7.1929720428709e-4,1.600834954868556,10,ok,P4 · protein autophosphorylation
AMY,CS20230722_SUPT_0057,0057 MEA Slc17a7 Glut_3,5,P5,cell surface,GOTERM_CC_DIRECT,0.01383354126202707,0.9540614191902465,6,ok,P5 · cell surface
AMY,CS20230722_SUPT_0057,0057 MEA Slc17a7 Glut_3,6,P6,COMPBIAS:Low complexity,UP_SEQ_FEATURE,0.0089963482533757,1.069940654714609,6,ok,P6 · COMPBIAS:Low complexity
AMY,CS20230722_SUPT_0057,0057 MEA Slc17a7 Glut_3,7,P7,myelin sheath,GOTERM_CC_DIRECT,0.00279974274006191,0.8177350061795363,2,ok,P7 · myelin sheath
AMY,CS20230722_SUPT_0057,0057 MEA Slc17a7 Glut_3,8,P8,Membrane,UP_KW_CELLULAR_COMPONENT,0.09885803594874087,0.5387934966571225,0,ok,P8 · Membrane
AMY,CS20230722_SUPT_0057,0057 MEA Slc17a7 Glut_3,9,P9,CARBOHYD:N-linked (GlcNAc...) asparagine,UP_SEQ_FEATURE,5.6005173975089336e-5,2.2827535379894957,26,ok,P9 · CARBOHYD:N-linked (GlcNAc...) asparagine
AMY,CS20230722_SUPT_0057,0057 MEA Slc17a7 Glut_3,10,P10,plasma membrane,GOTERM_CC_DIRECT,0.00311032140520492,1.7949654170088596,12,ok,P10 · plasma membrane
AMY,CS20230722_SUPT_0057,0057 MEA Slc17a7 Glut_3,11,P11,integrin-mediated signaling pathway,GOTERM_BP_DIRECT,1.3361824552941768e-5,3.5320479505166804,17,ok,P11 · integrin-mediated signaling pathway
AMY,CS20230722_SUPT_0057,0057 MEA Slc17a7 Glut_3,12,P12,mmu04217:Necroptosis,KEGG_PATHWAY,0.00189102945950661,1.8953247170688816,12,ok,P12 · mmu04217:Necroptosis
AMY,CS20230722_SUPT_0057,0057 MEA Slc17a7 Glut_3,13,P13,TRANSMEM:Helical; Name=7,UP_SEQ_FEATURE,0.02704903953350859,0.8696072735637026,8,ok,P13 · TRANSMEM:Helical; Name=7
AMY,CS20230722_SUPT_0057,0057 MEA Slc17a7 Glut_3,14,P14,biological_process,GOTERM_BP_DIRECT,0.1520809740732304,0.5966625308452159,0,ok,P14 · biological_process
AMY,CS20230722_SUPT_0057,0057 MEA Slc17a7 Glut_3,15,P15,cellular_component,GOTERM_CC_DIRECT,0.01465712382787591,1.4288926673245264,2,ok,P15 · cellular_component
AMY,CS20230722_SUPT_0057,0057 MEA Slc17a7 Glut_3,16,P16,COMPBIAS:Acidic residues,UP_SEQ_FEATURE,0.00230446050169333,1.323848753945181,10,ok,P16 · COMPBIAS:Acidic residues
AMY,CS20230722_SUPT_0057,0057 MEA Slc17a7 Glut_3,17,P17,plasma membrane,GOTERM_CC_DIRECT,2.816710524796e-4,1.905222071058666,11,ok,P17 · plasma membrane
AMY,CS20230722_SUPT_0057,0057 MEA Slc17a7 Glut_3,18,P18,COMPBIAS:Basic and acidic residues,UP_SEQ_FEATURE,0.00485096552473111,1.2062792845668944,3,ok,P18 · COMPBIAS:Basic and acidic residues
AMY,CS20230722_SUPT_0057,0057 MEA Slc17a7 Glut_3,19,P19,zinc ion binding,GOTERM_MF_DIRECT,0.05372535349450402,0.7186070169791197,0,ok,P19 · zinc ion binding
AMY,CS20230722_SUPT_0058,0058 COAp Grxcr2 Glut_1,0,P0,motile cilium,GOTERM_CC_DIRECT,0.01226724739196478,1.3349736867357005,4,ok,P0 · motile cilium
AMY,CS20230722_SUPT_0058,0058 COAp Grxcr2 Glut_1,1,P1,cell adhesion,GOTERM_BP_DIRECT,2.5676699500508e-4,2.0154829871273705,19,ok,P1 · cell adhesion
AMY,CS20230722_SUPT_0058,0058 COAp Grxcr2 Glut_1,2,P2,Guanine-nucleotide releasing factor,UP_KW_MOLECULAR_FUNCTION,0.00358782073246225,1.8307737273699711,9,ok,P2 · Guanine-nucleotide releasing factor
AMY,CS20230722_SUPT_0058,0058 COAp Grxcr2 Glut_1,3,P3,COMPBIAS:Polar residues,UP_SEQ_FEATURE,1.255833307105062e-5,3.039506217794982,17,ok,P3 · COMPBIAS:Polar residues
AMY,CS20230722_SUPT_0058,0058 COAp Grxcr2 Glut_1,4,P4,Cell membrane,UP_KW_CELLULAR_COMPONENT,0.00786359448386788,0.8118184263179646,3,ok,P4 · Cell membrane
AMY,CS20230722_SUPT_0058,0058 COAp Grxcr2 Glut_1,5,P5,neuron projection,GOTERM_CC_DIRECT,0.01352721245839145,0.9587914380117882,3,ok,P5 · neuron projection
AMY,CS20230722_SUPT_0058,0058 COAp Grxcr2 Glut_1,6,P6,L-amino acid transmembrane transporter activity,GOTERM_MF_DIRECT,1.5085193383956e-4,1.3463017198882146,9,ok,P6 · L-amino acid transmembrane transporte...
AMY,CS20230722_SUPT_0058,0058 COAp Grxcr2 Glut_1,7,P7,NA,NA,NA,NA,0,no_terms,P7
AMY,CS20230722_SUPT_0058,0058 COAp Grxcr2 Glut_1,8,P8,Cell adhesion,UP_KW_BIOLOGICAL_PROCESS,5.900676211993929e-5,3.612562001680979,45,ok,P8 · Cell adhesion
AMY,CS20230722_SUPT_0058,0058 COAp Grxcr2 Glut_1,9,P9,Glycoprotein,UP_KW_PTM,0.03787797120693377,0.5885618460662146,1,ok,P9 · Glycoprotein
AMY,CS20230722_SUPT_0058,0058 COAp Grxcr2 Glut_1,10,P10,mmu04080:Neuroactive ligand-receptor interaction,KEGG_PATHWAY,0.00705602021315146,1.0807408627168804,7,ok,P10 · mmu04080:Neuroactive ligand-receptor ...
AMY,CS20230722_SUPT_0058,0058 COAp Grxcr2 Glut_1,11,P11,biological_process,GOTERM_BP_DIRECT,0.0058289722878074,1.6070043825674234,2,ok,P11 · biological_process
AMY,CS20230722_SUPT_0058,0058 COAp Grxcr2 Glut_1,12,P12,extracellular region,GOTERM_CC_DIRECT,0.11798452765171862,0.35558910647407965,0,ok,P12 · extracellular region
AMY,CS20230722_SUPT_0058,0058 COAp Grxcr2 Glut_1,13,P13,DOMAIN:C2 1,UP_SEQ_FEATURE,6.9740776074456e-4,1.4337829608990322,8,ok,P13 · DOMAIN:C2 1
AMY,CS20230722_SUPT_0058,0058 COAp Grxcr2 Glut_1,14,P14,Developmental protein,UP_KW_MOLECULAR_FUNCTION,0.00451217090375186,1.062630639496064,2,ok,P14 · Developmental protein
AMY,CS20230722_SUPT_0058,0058 COAp Grxcr2 Glut_1,15,P15,heart development,GOTERM_BP_DIRECT,0.00139774423665859,1.9772418693472873,3,ok,P15 · heart development
AMY,CS20230722_SUPT_0058,0058 COAp Grxcr2 Glut_1,16,P16,DOMAIN:Kazal-like,UP_SEQ_FEATURE,3.5727734741951e-4,2.016364627141399,20,ok,P16 · DOMAIN:Kazal-like
AMY,CS20230722_SUPT_0058,0058 COAp Grxcr2 Glut_1,17,P17,cellular_component,GOTERM_CC_DIRECT,0.20168264450810913,0.6120526392619623,0,ok,P17 · cellular_component
AMY,CS20230722_SUPT_0058,0058 COAp Grxcr2 Glut_1,18,P18,COMPBIAS:Low complexity,UP_SEQ_FEATURE,0.01692586461203197,1.4118459712193177,5,ok,P18 · COMPBIAS:Low complexity
AMY,CS20230722_SUPT_0058,0058 COAp Grxcr2 Glut_1,19,P19,Developmental protein,UP_KW_MOLECULAR_FUNCTION,0.00268542321788245,0.9967396818162656,7,ok,P19 · Developmental protein
AMY,CS20230722_SUPT_0061,0061 LA-BLA-BMA-PA Glut_2,0,P0,phosphatidylcholine floppase activity,GOTERM_MF_DIRECT,4.548113056774442e-5,2.004085409233228,16,ok,P0 · phosphatidylcholine floppase activity
AMY,CS20230722_SUPT_0061,0061 LA-BLA-BMA-PA Glut_2,1,P1,TOPO_DOM:Extracellular,UP_SEQ_FEATURE,0.00444732915914627,1.3436680539609709,14,ok,P1 · TOPO_DOM:Extracellular
AMY,CS20230722_SUPT_0061,0061 LA-BLA-BMA-PA Glut_2,2,P2,Cell membrane,UP_KW_CELLULAR_COMPONENT,0.10945059344131708,0.5075023131506161,0,ok,P2 · Cell membrane
AMY,CS20230722_SUPT_0061,0061 LA-BLA-BMA-PA Glut_2,3,P3,astrocyte projection,GOTERM_CC_DIRECT,8.470623553666592e-5,1.892140302370558,11,ok,P3 · astrocyte projection
AMY,CS20230722_SUPT_0061,0061 LA-BLA-BMA-PA Glut_2,4,P4,DOMAIN:Laminin G,UP_SEQ_FEATURE,5.5796419364981e-4,2.9742202485875313,31,ok,P4 · DOMAIN:Laminin G
AMY,CS20230722_SUPT_0061,0061 LA-BLA-BMA-PA Glut_2,5,P5,positive regulation of cell migration,GOTERM_BP_DIRECT,0.00253662529485937,1.100657728153933,2,ok,P5 · positive regulation of cell migration
AMY,CS20230722_SUPT_0061,0061 LA-BLA-BMA-PA Glut_2,6,P6,angiogenesis,GOTERM_BP_DIRECT,0.0152574355760867,1.0847954782043667,3,ok,P6 · angiogenesis
AMY,CS20230722_SUPT_0061,0061 LA-BLA-BMA-PA Glut_2,7,P7,Glycoprotein,UP_KW_PTM,0.16272193125543138,0.3306108381222706,0,ok,P7 · Glycoprotein
AMY,CS20230722_SUPT_0061,0061 LA-BLA-BMA-PA Glut_2,8,P8,Developmental protein,UP_KW_MOLECULAR_FUNCTION,6.6083628825047e-4,1.1432761539407506,3,ok,P8 · Developmental protein
AMY,CS20230722_SUPT_0061,0061 LA-BLA-BMA-PA Glut_2,9,P9,CARBOHYD:N-linked (GlcNAc...) asparagine,UP_SEQ_FEATURE,0.00697973552469727,1.7976599663206108,12,ok,P9 · CARBOHYD:N-linked (GlcNAc...) asparagine
AMY,CS20230722_SUPT_0061,0061 LA-BLA-BMA-PA Glut_2,10,P10,nucleus,GOTERM_CC_DIRECT,0.0041571329705264,1.4457442613697915,29,ok,P10 · nucleus
AMY,CS20230722_SUPT_0061,0061 LA-BLA-BMA-PA Glut_2,11,P11,extracellular region,GOTERM_CC_DIRECT,0.01319978715173313,0.7123885391819226,1,ok,P11 · extracellular region
AMY,CS20230722_SUPT_0061,0061 LA-BLA-BMA-PA Glut_2,12,P12,Cell adhesion,UP_KW_BIOLOGICAL_PROCESS,0.03154766769818404,0.6027282318704087,3,ok,P12 · Cell adhesion
AMY,CS20230722_SUPT_0061,0061 LA-BLA-BMA-PA Glut_2,13,P13,COMPBIAS:Basic and acidic residues,UP_SEQ_FEATURE,0.01747872044523961,0.9203766193341612,2,ok,P13 · COMPBIAS:Basic and acidic residues
